reference	canon_var1	canon_var2	cond	#samples	odds	consistent	pval_cor	avg_odds
Homo_sapiens_mito_tRNA-Tyr-GTA-1	37	59	minus-AsO2_shRNAW	3	[-0.26623574  0.06503008 -0.37307215]	False	[0.1985718  0.86242867 0.1446809 ]	-0.19142593744200118
Homo_sapiens_mito_tRNA-Tyr-GTA-1	37	60	minus-AsO2_shRNAW	3	[-0.08748575 -0.38398245  0.11793512]	False	[0.80498768 0.18196057 0.82181844]	-0.1178443573873883
Homo_sapiens_mito_tRNA-Tyr-GTA-1	37	Charged	minus-AsO2_shRNAW	3	[-0.224282   -0.39533701  0.25542003]	False	[0.3330278  0.06601773 0.4198994 ]	-0.12139966111138628
Homo_sapiens_mito_tRNA-Tyr-GTA-1	45	59	minus-AsO2_shRNAW	2	[0.13059466 0.05374882]	True	[0.7596081  0.92702603]	0.09217173614408773
Homo_sapiens_mito_tRNA-Tyr-GTA-1	45	60	minus-AsO2_shRNAW	2	[-1.82985157 -2.50125824]	True	[0.00019501 0.0009498 ]	-2.1655549074206943
Homo_sapiens_mito_tRNA-Tyr-GTA-1	45	Charged	minus-AsO2_shRNAW	2	[0.41681022 0.30739932]	True	[0.30587048 0.64900992]	0.3621047681153155
Homo_sapiens_mito_tRNA-Tyr-GTA-1	59	60	minus-AsO2_shRNAW	3	[-4.88888392 -3.69398229 -5.90090072]	True	[4.94550003e-28 1.33852681e-17 4.34064874e-20]	-4.8279223094061505
Homo_sapiens_mito_tRNA-Tyr-GTA-1	59	Charged	minus-AsO2_shRNAW	3	[-0.01754051  0.02188752  0.50231132]	False	[0.98914542 1.         0.06867002]	0.16888611235607068
Homo_sapiens_mito_tRNA-Tyr-GTA-1	60	Charged	minus-AsO2_shRNAW	3	[-0.08384737 -0.14390008  0.02842669]	False	[0.84438615 0.73147615 1.        ]	-0.06644025197320916
Homo_sapiens_mito_tRNA-Tyr-GTA-1	9	18	plus-AsO2_shRNAV	3	[ 2.5849625  -0.11904744 -0.20278352]	False	[0.43627429 0.97546984 0.88192695]	0.7543771775996667
Homo_sapiens_mito_tRNA-Tyr-GTA-1	9	37	plus-AsO2_shRNAV	3	[0.73696559 0.33035978 0.665989  ]	True	[1.         0.3629504  0.03677443]	0.5777714606853988
Homo_sapiens_mito_tRNA-Tyr-GTA-1	9	60	plus-AsO2_shRNAV	3	[ 2.39231742 -0.18647531 -0.53402237]	False	[0.45967344 0.95352554 0.57638715]	0.557273249021244
Homo_sapiens_mito_tRNA-Tyr-GTA-1	15	37	plus-AsO2_shRNAV	3	[-1.90046433  0.13166749  0.25476929]	False	[0.5393885  0.76412677 0.53225583]	-0.5046758489767088
Homo_sapiens_mito_tRNA-Tyr-GTA-1	18	37	plus-AsO2_shRNAV	3	[-1.90046433 -1.13873144  0.35349781]	False	[5.39388501e-01 3.75206050e-04 3.71962625e-01]	-0.8952326537907579
Homo_sapiens_mito_tRNA-Tyr-GTA-1	18	60	plus-AsO2_shRNAV	3	[ 5.33985     0.15412514 -0.67720376]	False	[0.02363835 0.86342997 0.55111624]	1.6055904591130543
Homo_sapiens_mito_tRNA-Tyr-GTA-1	37	45	plus-AsO2_shRNAV	3	[-1.46566357 -0.66981112 -0.92520652]	True	[0.57591763 0.04006611 0.01191569]	-1.0202270726392386
Homo_sapiens_mito_tRNA-Tyr-GTA-1	37	60	plus-AsO2_shRNAV	3	[-3.54432052 -0.09276809 -0.30279469]	True	[0.05022906 0.87653323 0.37216658]	-1.313294433967924
Homo_sapiens_mito_tRNA-Tyr-GTA-1	37	Charged	plus-AsO2_shRNAV	3	[ 2.83794324 -0.12596266  0.1234019 ]	False	[0.04541132 0.69781023 0.66741605]	0.9451274933617371
Homo_sapiens_mito_tRNA-Tyr-GTA-1	59	Charged	plus-AsO2_shRNAV	3	[1.28379297 0.65646195 0.15151657]	True	[0.49653262 0.00448258 0.6121467 ]	0.6972571593797398
Homo_sapiens_mito_tRNA-Tyr-GTA-1	60	Charged	plus-AsO2_shRNAV	3	[-3.62678268  0.51451264 -0.53084905]	False	[0.04788444 0.21216901 0.06738808]	-1.214373028617371
Homo_sapiens_mito_tRNA-Tyr-GTA-1	9	15	plus-AsO2_shRNAV	2	[0.25581599 1.06189327]	True	[0.83142257 0.0557008 ]	0.6588546303020882
Homo_sapiens_mito_tRNA-Tyr-GTA-1	9	45	plus-AsO2_shRNAV	2	[1.54678962 1.33576198]	True	[0.00906902 0.0330461 ]	1.4412757962341862
Homo_sapiens_mito_tRNA-Tyr-GTA-1	9	59	plus-AsO2_shRNAV	2	[-0.0370781   0.29760435]	False	[1.         0.58147008]	0.13026312315302202
Homo_sapiens_mito_tRNA-Tyr-GTA-1	9	Charged	plus-AsO2_shRNAV	2	[-0.63732296  1.18485092]	False	[0.19371553 0.02091219]	0.2737639786282745
Homo_sapiens_mito_tRNA-Tyr-GTA-1	15	18	plus-AsO2_shRNAV	2	[-1.63853747 -2.04565577]	True	[0.0228428  0.02368333]	-1.8420966172162236
Homo_sapiens_mito_tRNA-Tyr-GTA-1	15	45	plus-AsO2_shRNAV	2	[ 0.28575448 -0.11335941]	False	[0.74336165 1.        ]	0.08619753802342495
Homo_sapiens_mito_tRNA-Tyr-GTA-1	15	59	plus-AsO2_shRNAV	2	[0.87177233 0.13338927]	True	[0.02507141 0.84862617]	0.5025807994450965
Homo_sapiens_mito_tRNA-Tyr-GTA-1	15	60	plus-AsO2_shRNAV	2	[-0.35011438 -1.29503772]	True	[0.78073218 0.21364584]	-0.8225760513851896
Homo_sapiens_mito_tRNA-Tyr-GTA-1	15	Charged	plus-AsO2_shRNAV	2	[ 0.44067553 -0.16659545]	False	[0.57779229 0.83337437]	0.1370400419386419
Homo_sapiens_mito_tRNA-Tyr-GTA-1	18	45	plus-AsO2_shRNAV	2	[-0.65495306  0.87712162]	False	[0.61486845 0.24822239]	0.11108427870826693
Homo_sapiens_mito_tRNA-Tyr-GTA-1	18	59	plus-AsO2_shRNAV	2	[-1.19324608 -0.55994997]	True	[0.04923547 0.36892266]	-0.8765980210570348
Homo_sapiens_mito_tRNA-Tyr-GTA-1	18	Charged	plus-AsO2_shRNAV	2	[-1.09259613  0.09345699]	False	[0.0305379  0.97434386]	-0.4995695739216204
Homo_sapiens_mito_tRNA-Tyr-GTA-1	37	59	plus-AsO2_shRNAV	2	[-0.1637998  -0.27572409]	True	[0.54724831 0.18590148]	-0.21976194663073956
Homo_sapiens_mito_tRNA-Tyr-GTA-1	45	59	plus-AsO2_shRNAV	2	[0.19702091 0.3590556 ]	True	[0.61118877 0.33158309]	0.27803825260324544
Homo_sapiens_mito_tRNA-Tyr-GTA-1	45	60	plus-AsO2_shRNAV	2	[-1.20386855 -0.85758496]	True	[0.01618604 0.14645719]	-1.0307267552546069
Homo_sapiens_mito_tRNA-Tyr-GTA-1	45	Charged	plus-AsO2_shRNAV	2	[0.99891601 0.32097696]	True	[0.00524321 0.54249702]	0.6599464848688914
Homo_sapiens_mito_tRNA-Tyr-GTA-1	59	60	plus-AsO2_shRNAV	2	[-4.85479424 -6.08432952]	True	[1.91998927e-18 1.77335403e-23]	-5.469561880188573
Homo_sapiens_tRNA-Ser-GCT-5	6	26	minus-AsO2_control-shRNA	2	[1.5522313  0.95165506]	True	[0.09069391 0.02312991]	1.2519431780207997
Homo_sapiens_tRNA-Ser-GCT-5	6	58	minus-AsO2_control-shRNA	2	[-0.25101166  0.02297078]	False	[0.77773772 1.        ]	-0.11402043723118464
Homo_sapiens_tRNA-Ser-GCT-5	6	Charged	minus-AsO2_control-shRNA	2	[ 0.27943601 -0.38285459]	False	[0.80559373 0.17881061]	-0.05170928866570279
Homo_sapiens_tRNA-Ser-GCT-5	26	32	minus-AsO2_control-shRNA	2	[1.89375292 1.36694196]	True	[0.05872609 0.02732996]	1.630347437662449
Homo_sapiens_tRNA-Ser-GCT-5	26	58	minus-AsO2_control-shRNA	2	[-0.86948968  0.67484757]	False	[0.30180313 0.01254551]	-0.09732105605663038
Homo_sapiens_tRNA-Ser-GCT-5	26	Charged	minus-AsO2_control-shRNA	2	[-0.0205904   0.02675513]	False	[1.         0.98467433]	0.003082360899642719
Homo_sapiens_tRNA-Ser-GCT-5	32	58	minus-AsO2_control-shRNA	2	[ 0.96739243 -0.08203777]	False	[0.02242363 0.95334989]	0.4426773288613631
Homo_sapiens_tRNA-Ser-GCT-5	32	Charged	minus-AsO2_control-shRNA	2	[-0.25394576  0.08686063]	False	[0.67094087 0.80237989]	-0.08354256722125794
Homo_sapiens_tRNA-Ser-GCT-5	58	Charged	minus-AsO2_control-shRNA	2	[-0.00123143 -0.09021261]	True	[1.         0.30569744]	-0.04572202050380606
Homo_sapiens_tRNA-Ser-GCT-5	6	26	plus-AsO2_control-shRNA	2	[ 0.31421547 -0.5119385 ]	False	[0.56899025 0.08891227]	-0.09886151762806392
Homo_sapiens_tRNA-Ser-GCT-5	6	34	plus-AsO2_control-shRNA	2	[ 1.33056202 -0.33786964]	False	[0.00074252 0.55564267]	0.496346189071888
Homo_sapiens_tRNA-Ser-GCT-5	6	58	plus-AsO2_control-shRNA	2	[0.18718133 0.27569205]	True	[0.76515427 0.54427579]	0.23143669074952888
Homo_sapiens_tRNA-Ser-GCT-5	6	Charged	plus-AsO2_control-shRNA	2	[-1.08465963 -0.10762449]	True	[5.08930905e-04 7.33569343e-01]	-0.596142059479119
Homo_sapiens_tRNA-Ser-GCT-5	26	32	plus-AsO2_control-shRNA	2	[3.35477947 0.05349187]	True	[1.81431177e-06 8.87899732e-01]	1.7041356674665333
Homo_sapiens_tRNA-Ser-GCT-5	26	34	plus-AsO2_control-shRNA	2	[ 0.52962016 -0.25622018]	False	[0.38621056 0.54820172]	0.1366999901491442
Homo_sapiens_tRNA-Ser-GCT-5	26	58	plus-AsO2_control-shRNA	2	[ 0.1119704  -0.23207956]	False	[0.83267731 0.53537086]	-0.06005457915263528
Homo_sapiens_tRNA-Ser-GCT-5	26	Charged	plus-AsO2_control-shRNA	2	[0.24490721 0.54456714]	True	[0.41879239 0.00245482]	0.39473717413223924
Homo_sapiens_tRNA-Ser-GCT-5	32	34	plus-AsO2_control-shRNA	2	[-0.47113222 -0.58016497]	True	[0.37805755 0.1534614 ]	-0.5256485942385729
Homo_sapiens_tRNA-Ser-GCT-5	32	58	plus-AsO2_control-shRNA	2	[-0.65866978 -0.25598298]	True	[0.30156983 0.65984401]	-0.4573263805288861
Homo_sapiens_tRNA-Ser-GCT-5	32	Charged	plus-AsO2_control-shRNA	2	[ 0.00882129 -0.16867349]	False	[1.        0.6451457]	-0.07992609858582173
Homo_sapiens_tRNA-Ser-GCT-5	34	58	plus-AsO2_control-shRNA	2	[0.19696608 0.16738955]	True	[0.2795203 0.1933767]	0.18217781474632752
Homo_sapiens_tRNA-Ser-GCT-5	34	Charged	plus-AsO2_control-shRNA	2	[-0.95191905 -1.3383602 ]	True	[8.98755688e-18 8.11011693e-75]	-1.1451396247841545
Homo_sapiens_tRNA-Ser-GCT-5	58	Charged	plus-AsO2_control-shRNA	2	[-0.12222748 -0.12759899]	True	[0.22481136 0.04810873]	-0.12491323546256948
Homo_sapiens_tRNA-Ser-GCT-5	6	26	minus-AsO2_shRNAW	3	[-0.34164142  0.90503089  0.42349908]	False	[0.41101178 0.02457526 0.5019826 ]	0.32896285009472637
Homo_sapiens_tRNA-Ser-GCT-5	6	34	minus-AsO2_shRNAW	3	[0.63160084 0.77410844 0.2338126 ]	True	[0.14152251 0.05964953 0.84456058]	0.5465072925950791
Homo_sapiens_tRNA-Ser-GCT-5	6	58	minus-AsO2_shRNAW	3	[ 0.72112144 -0.47868346  1.07784801]	False	[0.11637324 0.18621351 0.13275687]	0.440095331394543
Homo_sapiens_tRNA-Ser-GCT-5	6	Charged	minus-AsO2_shRNAW	3	[-0.88852837  0.00193269 -0.85856273]	False	[5.49631005e-04 1.00000000e+00 1.52434930e-02]	-0.5817194692425387
Homo_sapiens_tRNA-Ser-GCT-5	26	32	minus-AsO2_shRNAW	3	[1.32757466 1.1167038  1.30866131]	True	[0.03315181 0.08130606 0.04790151]	1.2509799229080938
Homo_sapiens_tRNA-Ser-GCT-5	26	34	minus-AsO2_shRNAW	3	[ 0.7560139  -0.84466359  0.04347387]	False	[0.17158057 0.04546631 1.        ]	-0.015058607975169393
Homo_sapiens_tRNA-Ser-GCT-5	26	58	minus-AsO2_shRNAW	3	[ 0.64120039 -0.38168472  0.23853179]	False	[0.04097945 0.44047687 0.610061  ]	0.16601581912394325
Homo_sapiens_tRNA-Ser-GCT-5	26	Charged	minus-AsO2_shRNAW	3	[-0.36456556  0.06676911 -0.10512783]	False	[0.18160374 0.86752759 0.86078975]	-0.13430809456878814
Homo_sapiens_tRNA-Ser-GCT-5	32	34	minus-AsO2_shRNAW	3	[1.25896114 0.87266235 0.43936423]	True	[0.01937892 0.15175178 0.6348858 ]	0.8569959047634969
Homo_sapiens_tRNA-Ser-GCT-5	32	58	minus-AsO2_shRNAW	3	[ 0.49671945 -0.24789729  1.20605101]	False	[0.11148102 0.6735051  0.00071924]	0.48495772084835426
Homo_sapiens_tRNA-Ser-GCT-5	32	Charged	minus-AsO2_shRNAW	3	[0.91291417 0.42373211 1.0690506 ]	True	[0.00029506 0.15173457 0.00223613]	0.8018989614522578
Homo_sapiens_tRNA-Ser-GCT-5	34	58	minus-AsO2_shRNAW	3	[0.17506374 0.20406772 0.25923723]	True	[0.28382699 0.27891986 0.22392085]	0.21278956355878675
Homo_sapiens_tRNA-Ser-GCT-5	34	Charged	minus-AsO2_shRNAW	3	[-1.16369404 -1.05861584 -1.1038804 ]	True	[1.72160402e-35 9.84599840e-23 1.33026886e-19]	-1.1087300941482618
Homo_sapiens_tRNA-Ser-GCT-5	58	Charged	minus-AsO2_shRNAW	3	[-0.24768657 -0.23058086 -0.18957992]	True	[0.00133356 0.00454988 0.12444331]	-0.22261578390839332
Homo_sapiens_tRNA-Ser-GCT-5	6	26	plus-AsO2_shRNAV	3	[-1.73696559  0.89101228  1.52921995]	False	[0.41849525 0.11102745 0.0068168 ]	0.2277555464927745
Homo_sapiens_tRNA-Ser-GCT-5	6	Charged	plus-AsO2_shRNAV	3	[-0.5849625  -0.41895939 -0.34929105]	True	[1.         0.19089664 0.34988667]	-0.451070980289074
Homo_sapiens_tRNA-Ser-GCT-5	26	Charged	plus-AsO2_shRNAV	3	[2.22239242 0.19726531 0.43376963]	True	[0.12911462 0.61774249 0.15045717]	0.9511424533781924
Homo_sapiens_tRNA-Ser-GCT-5	32	34	plus-AsO2_shRNAV	3	[-2.55737667 -1.38252524  0.4826817 ]	False	[0.38738287 0.00144573 0.75143907]	-1.1524067348011025
Homo_sapiens_tRNA-Ser-GCT-5	32	58	plus-AsO2_shRNAV	3	[ 2.23379718  0.17584388 -1.4978315 ]	False	[0.44009614 0.80755821 0.0901002 ]	0.3039365229269288
Homo_sapiens_tRNA-Ser-GCT-5	34	58	plus-AsO2_shRNAV	3	[-0.23878686  0.19148017  0.16426714]	False	[0.9072534  0.40538866 0.45748426]	0.03898681576766292
Homo_sapiens_tRNA-Ser-GCT-5	34	Charged	plus-AsO2_shRNAV	3	[-2.27643226 -1.04838726 -1.08937758]	True	[2.84765817e-03 1.26749455e-17 4.54926218e-23]	-1.4713990346436905
Homo_sapiens_tRNA-Ser-GCT-5	58	Charged	plus-AsO2_shRNAV	3	[-0.01342052  0.11467381 -0.20377041]	False	[1.         0.33704641 0.04889804]	-0.03417237085138978
Homo_sapiens_tRNA-Ser-GCT-5	6	34	plus-AsO2_shRNAV	2	[0.5228816  0.39397588]	True	[0.34392187 0.54546572]	0.45842874186401683
Homo_sapiens_tRNA-Ser-GCT-5	6	58	plus-AsO2_shRNAV	2	[0.69636617 0.59117085]	True	[0.2840813  0.41968456]	0.6437685120625094
Homo_sapiens_tRNA-Ser-GCT-5	26	32	plus-AsO2_shRNAV	2	[ 1.94972251 -0.09113474]	False	[0.05593159 1.        ]	0.9292938865782062
Homo_sapiens_tRNA-Ser-GCT-5	26	34	plus-AsO2_shRNAV	2	[ 0.3780502  -0.12628053]	False	[0.71883347 0.83806157]	0.12588483348090834
Homo_sapiens_tRNA-Ser-GCT-5	26	58	plus-AsO2_shRNAV	2	[0.050303   0.43261013]	True	[0.9835674  0.30500377]	0.24145656299143667
Homo_sapiens_tRNA-Ser-GCT-5	32	Charged	plus-AsO2_shRNAV	2	[ 0.64727131 -0.45764988]	False	[0.0682279  0.34116565]	0.09481071394084159
Homo_sapiens_tRNA-Ser-CGA-2	26	32	minus-AsO2_control-shRNA	2	[-0.65945529  0.69101492]	False	[0.69863034 0.04703804]	0.01577981637628273
Homo_sapiens_tRNA-Ser-CGA-2	26	35	minus-AsO2_control-shRNA	2	[-0.82471608  0.28630937]	False	[0.28632022 0.6774891 ]	-0.2692033561089958
Homo_sapiens_tRNA-Ser-CGA-2	26	58	minus-AsO2_control-shRNA	2	[ 0.00137073 -0.40254764]	False	[1.         0.14371952]	-0.20058845201438127
Homo_sapiens_tRNA-Ser-CGA-2	26	Charged	minus-AsO2_control-shRNA	2	[-0.02944991  0.16434413]	False	[1.       0.501048]	0.06744710867503032
Homo_sapiens_tRNA-Ser-CGA-2	32	35	minus-AsO2_control-shRNA	2	[-1.05471283 -0.81002517]	True	[0.04408743 0.01230425]	-0.9323689988740781
Homo_sapiens_tRNA-Ser-CGA-2	32	58	minus-AsO2_control-shRNA	2	[0.80116558 0.71036511]	True	[0.09547622 0.00444433]	0.7557653431267572
Homo_sapiens_tRNA-Ser-CGA-2	32	Charged	minus-AsO2_control-shRNA	2	[0.81957433 0.62924855]	True	[0.14090594 0.04425883]	0.7244114420768724
Homo_sapiens_tRNA-Ser-CGA-2	35	58	minus-AsO2_control-shRNA	2	[0.10226547 0.01207998]	True	[0.93911511 1.        ]	0.057172720964982285
Homo_sapiens_tRNA-Ser-CGA-2	35	Charged	minus-AsO2_control-shRNA	2	[-1.16526231 -1.27645346]	True	[6.14012387e-03 9.11000367e-14]	-1.2208578885834491
Homo_sapiens_tRNA-Ser-CGA-2	58	Charged	minus-AsO2_control-shRNA	2	[-0.25694596 -0.92468802]	True	[5.70708912e-01 1.06597547e-12]	-0.5908169906203332
Homo_sapiens_tRNA-Ser-CGA-2	26	32	plus-AsO2_control-shRNA	2	[0.46034921 0.92318628]	True	[0.41085285 0.00159545]	0.6917677446406116
Homo_sapiens_tRNA-Ser-CGA-2	26	35	plus-AsO2_control-shRNA	2	[-0.09592442 -0.1789959 ]	True	[0.8530467  0.65650986]	-0.13746015866039069
Homo_sapiens_tRNA-Ser-CGA-2	26	58	plus-AsO2_control-shRNA	2	[-0.26892333 -0.38339225]	True	[0.50181465 0.15121131]	-0.32615779060369965
Homo_sapiens_tRNA-Ser-CGA-2	26	Charged	plus-AsO2_control-shRNA	2	[-0.13799832  0.26826208]	False	[0.7068863  0.19765811]	0.06513188346827072
Homo_sapiens_tRNA-Ser-CGA-2	32	35	plus-AsO2_control-shRNA	2	[-0.56952075 -0.03735337]	True	[0.13221823 0.94932283]	-0.30343705992233705
Homo_sapiens_tRNA-Ser-CGA-2	32	58	plus-AsO2_control-shRNA	2	[1.00138951 0.45791695]	True	[0.00026289 0.09485475]	0.7296532319738724
Homo_sapiens_tRNA-Ser-CGA-2	32	Charged	plus-AsO2_control-shRNA	2	[0.39677849 0.13975977]	True	[0.35516937 0.75547535]	0.26826912671253644
Homo_sapiens_tRNA-Ser-CGA-2	35	58	plus-AsO2_control-shRNA	2	[-0.17498951 -0.14505033]	True	[0.4360326  0.43688591]	-0.16001992341092164
Homo_sapiens_tRNA-Ser-CGA-2	35	Charged	plus-AsO2_control-shRNA	2	[-1.05044003 -0.5486414 ]	True	[1.45195561e-07 4.82919533e-05]	-0.7995407148416962
Homo_sapiens_tRNA-Ser-CGA-2	58	Charged	plus-AsO2_control-shRNA	2	[-0.68571514 -0.46294204]	True	[6.55936915e-05 4.27632006e-04]	-0.5743285926867604
Homo_sapiens_tRNA-Ser-CGA-2	26	32	minus-AsO2_shRNAW	3	[-0.00228246 -0.42052821 -0.14059976]	True	[1.         0.51155089 0.91290691]	-0.18780347540340628
Homo_sapiens_tRNA-Ser-CGA-2	26	35	minus-AsO2_shRNAW	3	[0.25552035 0.93318926 0.25607334]	True	[0.69035551 0.12042337 0.81210242]	0.48159431829366656
Homo_sapiens_tRNA-Ser-CGA-2	26	58	minus-AsO2_shRNAW	3	[-0.02260389 -0.05145232 -0.53858482]	True	[1.         1.         0.23785914]	-0.20421367725968073
Homo_sapiens_tRNA-Ser-CGA-2	26	Charged	minus-AsO2_shRNAW	3	[ 0.80479421 -0.70691395 -0.14437908]	False	[0.00149245 0.00399532 0.76094131]	-0.015499607664435025
Homo_sapiens_tRNA-Ser-CGA-2	32	35	minus-AsO2_shRNAW	3	[-0.10571136 -0.96432479 -1.21749062]	True	[8.03853604e-01 3.24404320e-04 1.92441025e-05]	-0.7625089215379633
Homo_sapiens_tRNA-Ser-CGA-2	32	58	minus-AsO2_shRNAW	3	[0.42654537 0.3662069  1.19366235]	True	[1.32195887e-01 2.84041992e-01 1.03780190e-05]	0.6621382042178904
Homo_sapiens_tRNA-Ser-CGA-2	32	Charged	minus-AsO2_shRNAW	3	[ 1.22418012  0.25468363 -0.26402971]	False	[9.48094039e-06 5.02468907e-01 5.77792287e-01]	0.4049446768563996
Homo_sapiens_tRNA-Ser-CGA-2	35	58	minus-AsO2_shRNAW	3	[-0.32799051 -0.81906909  0.02131673]	False	[8.18502473e-02 2.00423085e-06 1.00000000e+00]	-0.37524762248122306
Homo_sapiens_tRNA-Ser-CGA-2	35	Charged	minus-AsO2_shRNAW	3	[-0.45952665 -1.05714391 -0.53727956]	True	[1.41695277e-02 2.82817425e-07 3.11713325e-02]	-0.6846500392966934
Homo_sapiens_tRNA-Ser-CGA-2	58	Charged	minus-AsO2_shRNAW	3	[-0.87376863 -0.80906333 -0.71818937]	True	[9.94896486e-09 6.28585150e-07 9.79590756e-04]	-0.8003404427637287
Homo_sapiens_tRNA-Ser-CGA-2	26	35	plus-AsO2_shRNAV	3	[-3.26303441 -1.06516505  0.37108517]	False	[0.01529802 0.00327237 0.63066772]	-1.3190380949723886
Homo_sapiens_tRNA-Ser-CGA-2	32	35	plus-AsO2_shRNAV	3	[-1.48112669 -0.53301987  0.01965869]	False	[0.54546572 0.20042316 1.        ]	-0.6648292902410763
Homo_sapiens_tRNA-Ser-CGA-2	35	58	plus-AsO2_shRNAV	3	[-1.28445339 -0.16923272 -0.52970238]	True	[0.300012   0.56634818 0.01680737]	-0.6611294945043515
Homo_sapiens_tRNA-Ser-CGA-2	35	Charged	plus-AsO2_shRNAV	3	[-0.09818039 -0.70052144 -0.63325341]	True	[1.         0.00145798 0.00182785]	-0.4773184138784307
Homo_sapiens_tRNA-Ser-CGA-2	58	Charged	plus-AsO2_shRNAV	3	[-2.47393119 -0.56950213 -1.30290154]	True	[1.04955126e-01 9.54181102e-03 2.06887255e-11]	-1.4487782873011872
Homo_sapiens_tRNA-Ser-CGA-2	26	32	plus-AsO2_shRNAV	2	[0.17690744 0.2389654 ]	True	[0.80729801 0.6609235 ]	0.20793641956301973
Homo_sapiens_tRNA-Ser-CGA-2	26	58	plus-AsO2_shRNAV	2	[0.18828839 0.03364066]	True	[0.66266696 0.99972205]	0.11096452281944821
Homo_sapiens_tRNA-Ser-CGA-2	26	Charged	plus-AsO2_shRNAV	2	[-0.10386897  0.43187695]	False	[0.79381096 0.14706875]	0.16400399203892688
Homo_sapiens_tRNA-Ser-CGA-2	32	58	plus-AsO2_shRNAV	2	[ 0.7775867  -0.05254433]	False	[0.02562703 1.        ]	0.36252118146793283
Homo_sapiens_tRNA-Ser-CGA-2	32	Charged	plus-AsO2_shRNAV	2	[-0.12979921 -0.36519217]	True	[0.864279   0.39221031]	-0.24749569236769162
Homo_sapiens_tRNA-Leu-AAG-2	26	58	minus-AsO2_control-shRNA	2	[-0.08097339 -0.05908688]	True	[0.41849525 0.28734452]	-0.07003013539950315
Homo_sapiens_tRNA-Leu-AAG-2	26	Charged	minus-AsO2_control-shRNA	2	[-0.05688194 -0.13389185]	True	[0.69269703 0.00598774]	-0.09538689406492111
Homo_sapiens_tRNA-Leu-AAG-2	58	Charged	minus-AsO2_control-shRNA	2	[-0.0541468  -0.11223637]	True	[0.64782092 0.00788405]	-0.08319158542105419
Homo_sapiens_tRNA-Leu-AAG-2	18	19	plus-AsO2_control-shRNA	2	[-1.64488666 -1.26753001]	True	[9.29558839e-46 7.26459244e-48]	-1.4562083309046456
Homo_sapiens_tRNA-Leu-AAG-2	18	26	plus-AsO2_control-shRNA	2	[0.88922467 0.92998712]	True	[1.05950036e-40 1.40174299e-79]	0.9096058947690309
Homo_sapiens_tRNA-Leu-AAG-2	18	58	plus-AsO2_control-shRNA	2	[-0.04522089 -0.00909145]	True	[0.67618181 0.94968257]	-0.027156168006981892
Homo_sapiens_tRNA-Leu-AAG-2	18	Charged	plus-AsO2_control-shRNA	2	[-0.23098987 -0.01181354]	True	[0.01549294 0.95458502]	-0.12140170682489179
Homo_sapiens_tRNA-Leu-AAG-2	19	26	plus-AsO2_control-shRNA	2	[1.72264885 1.47926986]	True	[2.29891600e-212 1.08725418e-242]	1.600959359391028
Homo_sapiens_tRNA-Leu-AAG-2	19	58	plus-AsO2_control-shRNA	2	[-0.15407761 -0.06953737]	True	[0.0399589  0.27712613]	-0.11180748640970224
Homo_sapiens_tRNA-Leu-AAG-2	19	Charged	plus-AsO2_control-shRNA	2	[ 0.06308327 -0.21137599]	False	[0.58301503 0.00608388]	-0.07414636390174108
Homo_sapiens_tRNA-Leu-AAG-2	26	58	plus-AsO2_control-shRNA	2	[-0.03298884 -0.02012499]	True	[0.72485912 0.76954226]	-0.026556913023565318
Homo_sapiens_tRNA-Leu-AAG-2	26	Charged	plus-AsO2_control-shRNA	2	[-0.10075759 -0.06077906]	True	[0.24109173 0.39973546]	-0.08076832492486066
Homo_sapiens_tRNA-Leu-AAG-2	58	Charged	plus-AsO2_control-shRNA	2	[ 0.03163626 -0.11145338]	False	[0.74577759 0.02368803]	-0.03990856158272031
Homo_sapiens_tRNA-Leu-AAG-2	18	19	minus-AsO2_shRNAW	2	[-1.2388396  -1.42595766]	True	[2.8503078e-33 1.3372830e-28]	-1.3323986254904416
Homo_sapiens_tRNA-Leu-AAG-2	18	26	minus-AsO2_shRNAW	2	[0.85061389 0.92084114]	True	[1.61266317e-46 9.58334251e-37]	0.8857275159495361
Homo_sapiens_tRNA-Leu-AAG-2	18	58	minus-AsO2_shRNAW	2	[-0.16668871 -0.31422405]	True	[1.15537550e-02 2.64548408e-05]	-0.24045637680323723
Homo_sapiens_tRNA-Leu-AAG-2	18	Charged	minus-AsO2_shRNAW	2	[-0.11046204 -0.17518555]	True	[0.17211796 0.08226102]	-0.1428237974398708
Homo_sapiens_tRNA-Leu-AAG-2	19	26	minus-AsO2_shRNAW	3	[1.25827769 1.51550763 1.49487941]	True	[1.85095709e-119 2.50846339e-195 3.85733103e-119]	1.4228882424675569
Homo_sapiens_tRNA-Leu-AAG-2	19	58	minus-AsO2_shRNAW	3	[ 0.12705313 -0.23030974 -0.06609582]	False	[8.23114088e-02 6.88607139e-05 5.26452101e-01]	-0.056450807507686725
Homo_sapiens_tRNA-Leu-AAG-2	19	Charged	minus-AsO2_shRNAW	3	[-0.15818994 -0.16508773 -0.21427878]	True	[0.02653477 0.01777298 0.02742922]	-0.17918548159633174
Homo_sapiens_tRNA-Leu-AAG-2	26	58	minus-AsO2_shRNAW	3	[-0.02030429  0.05317343 -0.00725449]	False	[0.81378864 0.40803507 0.98600011]	0.008538217062289768
