reference	canon_var1	canon_var2	cond	#samples	odds	consistent	pval_cor	avg_odds
Homo_sapiens_tRNA-Ala-CGC-4	26	58	control_total	3	[ 0.15948208 -0.03143536  0.77026369]	False	[0.93691293 1.         0.38594677]	0.2994368014956713
Homo_sapiens_tRNA-Ala-CGC-4	26	Charged	control_total	3	[ 0.02215538  0.24383691 -0.14084032]	False	[0.96832978 0.16225611 0.567489  ]	0.04171732230455714
Homo_sapiens_tRNA-Ala-CGC-4	37	58	control_total	3	[ 0.71209916  0.94282564 -0.83290671]	False	[0.35515681 0.31622383 0.78736287]	0.2740060331694948
Homo_sapiens_tRNA-Ala-CGC-4	37	Charged	control_total	3	[-0.2701421  -0.35097404 -0.70289366]	True	[0.36554979 0.30190514 0.03507745]	-0.4413365986151539
Homo_sapiens_tRNA-Ala-CGC-4	58	Charged	control_total	3	[-0.99936952 -0.53899329  0.68404597]	False	[0.14937112 0.57425738 0.49661068]	-0.2847722803492681
Homo_sapiens_tRNA-Ala-CGC-4	20	25	heatshock_total	3	[-0.20314735 -0.7195806  -0.00164291]	True	[0.47618301 0.01820204 1.        ]	-0.30812362093711343
Homo_sapiens_tRNA-Ala-CGC-4	20	26	heatshock_total	3	[0.23674035 0.4822056  0.58924049]	True	[0.25245853 0.04989469 0.02242142]	0.4360621485520651
Homo_sapiens_tRNA-Ala-CGC-4	20	37	heatshock_total	3	[0.42991506 0.79453389 1.06617519]	True	[0.37142655 0.21280029 0.17575057]	0.7635413773802794
Homo_sapiens_tRNA-Ala-CGC-4	20	58	heatshock_total	2	[ 0.3073658  -2.10328781]	False	[1.         0.00127729]	-0.8979610038637756
Homo_sapiens_tRNA-Ala-CGC-4	20	Charged	heatshock_total	3	[0.16732175 0.62473531 0.92388276]	True	[0.80714925 0.25625631 0.04401835]	0.5719799356489181
Homo_sapiens_tRNA-Ala-CGC-4	25	26	heatshock_total	3	[-2.1452564  -1.93113221 -2.15366414]	True	[1.61081219e-130 8.32321170e-059 6.55361776e-062]	-2.0766842496097357
Homo_sapiens_tRNA-Ala-CGC-4	25	37	heatshock_total	3	[0.06017578 0.06286767 0.1782759 ]	True	[0.84345454 0.88894808 0.59380487]	0.10043978648019847
Homo_sapiens_tRNA-Ala-CGC-4	25	58	heatshock_total	3	[0.41743154 0.48766099 0.01150751]	True	[0.52696058 0.75712554 1.        ]	0.3055333473022524
Homo_sapiens_tRNA-Ala-CGC-4	25	Charged	heatshock_total	3	[-0.06659044  0.05511532  0.30677329]	False	[0.80645835 0.90055452 0.17129152]	0.09843272397956832
Homo_sapiens_tRNA-Ala-CGC-4	26	37	heatshock_total	3	[0.77412791 0.20993953 0.57106875]	True	[1.07351473e-07 4.29903478e-01 2.19734616e-02]	0.5183787312386124
Homo_sapiens_tRNA-Ala-CGC-4	26	58	heatshock_total	3	[0.46477925 0.75021603 0.35819245]	True	[0.43039643 0.56503426 0.70602912]	0.5243959115599918
Homo_sapiens_tRNA-Ala-CGC-4	26	Charged	heatshock_total	3	[-0.01666876 -0.10732177  0.3250139 ]	False	[1.         0.70213063 0.14216968]	0.06700779132762885
Homo_sapiens_tRNA-Ala-CGC-4	37	58	heatshock_total	3	[-0.34221601 -1.74105438 -1.03722384]	True	[0.96208926 0.60529229 0.66398165]	-1.0401647446254092
Homo_sapiens_tRNA-Ala-CGC-4	37	Charged	heatshock_total	3	[-0.18508773  0.162596   -0.65177564]	False	[0.63315903 0.73695982 0.07134084]	-0.22475579012892868
Homo_sapiens_tRNA-Ala-CGC-4	58	Charged	heatshock_total	3	[-0.84965236 -2.34671223 -1.59127887]	True	[0.34111156 0.03137331 0.01018617]	-1.5958811494555343
Homo_sapiens_tRNA-Ala-CGC-4	25	26	H2O2_total	3	[-2.11413979 -2.23679934 -2.07029949]	True	[4.65484949e-63 7.64328049e-81 3.86800678e-71]	-2.140412873934275
Homo_sapiens_tRNA-Ala-CGC-4	25	37	H2O2_total	3	[-0.08939642  0.08179138  0.16558305]	False	[0.81624584 0.8573863  0.58558915]	0.05265933755415412
Homo_sapiens_tRNA-Ala-CGC-4	25	58	H2O2_total	3	[-0.82523874  0.33365453  0.48575627]	False	[0.27688468 0.82590909 0.65609997]	-0.0019426463892148194
Homo_sapiens_tRNA-Ala-CGC-4	25	Charged	H2O2_total	3	[-0.13239823  0.00545287  0.17056478]	False	[0.66288139 1.         0.41667647]	0.014539805817992366
Homo_sapiens_tRNA-Ala-CGC-4	26	37	H2O2_total	3	[0.2017494  0.11037126 0.64407683]	True	[0.47856201 0.75040205 0.00118345]	0.31873249723680197
Homo_sapiens_tRNA-Ala-CGC-4	26	58	H2O2_total	3	[ 0.26948872 -0.05978538 -0.72658001]	False	[0.97187458 0.99460577 0.19122371]	-0.1722922225908969
Homo_sapiens_tRNA-Ala-CGC-4	26	Charged	H2O2_total	3	[-0.37440679 -0.31652596  0.33527727]	False	[0.08721347 0.10702553 0.04715334]	-0.11855182762552548
Homo_sapiens_tRNA-Ala-CGC-4	37	58	H2O2_total	3	[-0.19307713 -0.3423644   0.37003537]	False	[1.         1.         0.76549002]	-0.05513538526409495
Homo_sapiens_tRNA-Ala-CGC-4	37	Charged	H2O2_total	3	[-0.34064747  0.64424658 -0.05743769]	False	[0.36616598 0.03464    0.94800404]	0.08205380462461015
Homo_sapiens_tRNA-Ala-CGC-4	58	Charged	H2O2_total	3	[-1.44811985  2.91607179  1.00289553]	False	[0.3122983  0.00622042 0.3089628 ]	0.8236158212533121
Homo_sapiens_tRNA-Ala-CGC-4	25	26	NaAsO2_total	3	[-2.12469782 -2.31677042 -2.22289363]	True	[2.34822853e-79 1.55822810e-82 3.03598610e-65]	-2.221453958130317
Homo_sapiens_tRNA-Ala-CGC-4	25	37	NaAsO2_total	3	[ 0.42643899 -0.15181257 -0.14912496]	False	[0.05497475 0.60386474 0.62051311]	0.041833822688600614
Homo_sapiens_tRNA-Ala-CGC-4	25	58	NaAsO2_total	3	[ 0.38666644  1.18985685 -1.60441486]	False	[0.79358671 0.33752698 0.01552317]	-0.009297193705425663
Homo_sapiens_tRNA-Ala-CGC-4	25	Charged	NaAsO2_total	3	[-0.03354376 -0.16797255  0.00709047]	False	[0.96970056 0.48142585 1.        ]	-0.06480861420477924
Homo_sapiens_tRNA-Ala-CGC-4	26	37	NaAsO2_total	3	[0.15510614 0.18475161 0.24243629]	True	[0.56824714 0.52534408 0.39003579]	0.19409801376697575
Homo_sapiens_tRNA-Ala-CGC-4	26	58	NaAsO2_total	3	[-0.67039255 -0.24310476  1.47752934]	False	[0.27731134 0.86875443 0.2246325 ]	0.18801067697429277
Homo_sapiens_tRNA-Ala-CGC-4	26	Charged	NaAsO2_total	3	[-0.05399868  0.0476887   0.19231054]	False	[0.87781108 0.91491795 0.38271175]	0.062000184247110436
Homo_sapiens_tRNA-Ala-CGC-4	37	58	NaAsO2_total	3	[1.13920269 0.68777804 1.80275323]	True	[0.21453011 0.55029643 0.04734348]	1.2099113218813546
Homo_sapiens_tRNA-Ala-CGC-4	37	Charged	NaAsO2_total	3	[-0.24864998 -0.28999993 -0.08188673]	True	[0.53754909 0.42587227 0.92777683]	-0.20684554770677385
Homo_sapiens_tRNA-Ala-CGC-4	58	Charged	NaAsO2_total	3	[-0.05251687  1.12996674 -1.40159775]	False	[1.         0.82998091 0.13385172]	-0.10804929276039488
Homo_sapiens_tRNA-Ala-CGC-4	25	26	control_poly	3	[-1.96848779 -2.93115464 -3.59385604]	True	[3.15014142e-14 2.36413359e-16 1.02017531e-15]	-2.8311661581705128
Homo_sapiens_tRNA-Ala-CGC-4	25	37	control_poly	3	[ 0.33417516 -1.10145262  0.72084943]	False	[0.71840732 0.05679147 0.25588016]	-0.01547600985821799
Homo_sapiens_tRNA-Ala-CGC-4	25	58	control_poly	3	[-1.70985375 -1.07355661  2.55441344]	False	[0.64101339 0.61505608 0.15642634]	-0.0763323060524989
Homo_sapiens_tRNA-Ala-CGC-4	25	Charged	control_poly	3	[ 0.40209844 -0.03394733 -1.48247186]	False	[0.68792743 1.         0.0866251 ]	-0.3714402494624527
Homo_sapiens_tRNA-Ala-CGC-4	26	37	control_poly	3	[0.46958572 0.04391362 1.93608824]	True	[0.47385267 1.         0.00242944]	0.8165291918860822
Homo_sapiens_tRNA-Ala-CGC-4	26	Charged	control_poly	3	[ 0.76341157 -0.28391155  0.18937736]	False	[0.42252025 0.86247804 0.97060196]	0.22295913109295543
Homo_sapiens_tRNA-Ala-CGC-4	37	Charged	control_poly	3	[-1.10852446 -4.08388517  3.42626475]	False	[0.41774007 0.00387226 0.01755386]	-0.5887149574838976
Homo_sapiens_tRNA-Ala-CGC-4	26	58	control_poly	2	[0.07750937 1.33097323]	True	[1.         0.48839969]	0.7042413008556424
Homo_sapiens_tRNA-Ala-CGC-4	20	26	heatshock_poly	2	[ 1.05825235 -0.47017905]	False	[0.17041593 0.65495609]	0.2940366476278407
Homo_sapiens_tRNA-Ala-CGC-4	20	37	heatshock_poly	2	[-0.39891783  1.81022786]	False	[0.84540908 0.59295919]	0.7056550148818185
Homo_sapiens_tRNA-Ala-CGC-4	25	26	heatshock_poly	3	[-1.99184714 -1.87040399 -2.94153543]	True	[3.10523484e-08 6.27955936e-12 9.55108848e-17]	-2.267928853255322
Homo_sapiens_tRNA-Ala-CGC-4	25	37	heatshock_poly	3	[-1.23491673 -0.04003653 -0.72865261]	True	[0.04032823 1.         0.16786582]	-0.6678686230569341
Homo_sapiens_tRNA-Ala-CGC-4	25	Charged	heatshock_poly	3	[ 0.02647221 -0.05960949  0.52356196]	False	[1.         1.         0.85916478]	0.16347489276001625
Homo_sapiens_tRNA-Ala-CGC-4	26	37	heatshock_poly	3	[0.43919136 0.44439072 0.99308059]	True	[0.7063208  0.5283557  0.12039575]	0.625554221529195
Homo_sapiens_tRNA-Ala-CGC-4	26	58	heatshock_poly	2	[1.23698365 0.12886659]	True	[0.61115875 1.        ]	0.6829251203238973
Homo_sapiens_tRNA-Ala-CGC-4	26	Charged	heatshock_poly	3	[ 0.02647221  0.10153803 -2.48239277]	False	[1.         1.         0.13294638]	-0.7847941764191185
Homo_sapiens_tRNA-Ala-CGC-4	37	Charged	heatshock_poly	3	[-0.51632084  0.91628929 -0.63742992]	False	[0.83468049 0.7379348  0.82571577]	-0.07915382070684958
Homo_sapiens_tRNA-Ala-CGC-4	25	58	heatshock_poly	2	[-0.07100077 -2.84625977]	True	[1.         0.08212189]	-1.4586302674600158
Homo_sapiens_tRNA-Ala-CGC-4	25	26	H2O2_poly	3	[-1.91394057 -2.3777061  -1.97595178]	True	[7.81044586e-10 2.26136739e-22 4.45454605e-12]	-2.0891994832143848
Homo_sapiens_tRNA-Ala-CGC-4	25	37	H2O2_poly	3	[-0.45705811  0.21479965  0.28646616]	False	[0.47525274 0.82765518 0.82586635]	0.014735899368634878
Homo_sapiens_tRNA-Ala-CGC-4	25	58	H2O2_poly	3	[-0.61869336  0.05263579 -0.0162351 ]	False	[0.86678044 1.         1.        ]	-0.19409755630855327
Homo_sapiens_tRNA-Ala-CGC-4	25	Charged	H2O2_poly	3	[-1.32388961 -1.27260038  0.82350234]	False	[0.10520942 0.03804754 0.34348029]	-0.5909958830367472
Homo_sapiens_tRNA-Ala-CGC-4	26	37	H2O2_poly	3	[1.12291764 0.39206486 0.50935987]	True	[0.06907234 0.53009488 0.57716369]	0.674780789249939
Homo_sapiens_tRNA-Ala-CGC-4	26	Charged	H2O2_poly	3	[-0.0671142   0.12784104 -0.96152585]	False	[1.         0.91578938 0.21207092]	-0.3002663350909471
Homo_sapiens_tRNA-Ala-CGC-4	37	Charged	H2O2_poly	3	[2.62293035 0.32988938 1.23893873]	True	[0.19801784 0.9312029  0.48702418]	1.3972528205755177
Homo_sapiens_tRNA-Ala-CGC-4	26	58	H2O2_poly	2	[ 2.14034591 -1.56959224]	False	[0.08704498 0.48352719]	0.28537683674867687
Homo_sapiens_tRNA-Ala-CGC-4	20	25	NaAsO2_poly	2	[1.10866766 0.25802439]	True	[0.01373705 0.70012725]	0.6833460266708083
Homo_sapiens_tRNA-Ala-CGC-4	20	26	NaAsO2_poly	2	[-0.12924205  0.79230641]	False	[1.         0.07326164]	0.3315321804328365
Homo_sapiens_tRNA-Ala-CGC-4	25	26	NaAsO2_poly	3	[-3.13668321 -3.0500474  -2.72038271]	True	[1.55177708e-30 3.41718075e-30 2.14701049e-29]	-2.969037776348362
Homo_sapiens_tRNA-Ala-CGC-4	25	37	NaAsO2_poly	3	[ 0.12146351  0.33684409 -0.26232564]	False	[0.90004957 0.61106412 0.57972796]	0.06532732015142938
Homo_sapiens_tRNA-Ala-CGC-4	25	58	NaAsO2_poly	2	[0.30920459 1.62803122]	True	[1.         0.30055358]	0.968617904939881
Homo_sapiens_tRNA-Ala-CGC-4	25	Charged	NaAsO2_poly	3	[0.16224955 0.62826992 0.30647262]	True	[0.86124592 0.38236417 0.65443057]	0.365664031560347
Homo_sapiens_tRNA-Ala-CGC-4	26	37	NaAsO2_poly	3	[-0.03632399  0.99758679  0.79932541]	False	[1.         0.02210423 0.0456313 ]	0.5868627359566796
Homo_sapiens_tRNA-Ala-CGC-4	26	58	NaAsO2_poly	3	[-1.13657305 -1.60486206  0.33196607]	False	[0.37581577 0.65867405 0.94644835]	-0.8031563471877821
Homo_sapiens_tRNA-Ala-CGC-4	26	Charged	NaAsO2_poly	3	[ 0.37683869 -0.14392979  0.10494655]	False	[0.56479891 0.93528518 0.9286094 ]	0.11261848257607517
Homo_sapiens_tRNA-Ala-CGC-4	37	58	NaAsO2_poly	2	[ 0.29280606 -1.23537806]	False	[0.77915615 0.88612241]	-0.4712860005724951
Homo_sapiens_tRNA-Ala-CGC-4	37	Charged	NaAsO2_poly	3	[ 0.2553847   0.63894012 -0.72686715]	False	[0.88570966 0.69822299 0.3822888 ]	0.05581922445813259
Homo_sapiens_tRNA-Val-AAC-2	58	Charged	control_total	3	[-0.21931944 -0.10194905 -0.16362123]	True	[0.00153998 0.13866685 0.12696246]	-0.16162990682828077
Homo_sapiens_tRNA-Val-AAC-2	58	Charged	heatshock_total	3	[-0.10869336 -0.08809618 -0.30660252]	True	[0.19731946 0.5136919  0.00301933]	-0.1677973530983072
Homo_sapiens_tRNA-Val-AAC-2	58	Charged	H2O2_total	3	[-0.10707902 -0.11833051 -0.00781985]	True	[0.42821902 0.29357871 1.        ]	-0.07774312253359372
Homo_sapiens_tRNA-Val-AAC-2	58	Charged	NaAsO2_total	3	[-0.28487248  0.04488472 -0.32223893]	False	[1.64459308e-05 7.57604808e-01 9.87399169e-05]	-0.18740889812944114
Homo_sapiens_tRNA-Val-AAC-2	58	Charged	control_poly	3	[ 0.40608664 -0.32720449  0.85475703]	False	[0.46220688 0.62911851 0.11374122]	0.3112130573587104
Homo_sapiens_tRNA-Val-AAC-2	58	Charged	heatshock_poly	3	[-1.3708377 -1.2450787  0.8374055]	False	[0.06233938 0.07268138 0.5949924 ]	-0.5928369670849535
Homo_sapiens_tRNA-Val-AAC-2	58	Charged	H2O2_poly	3	[-0.2648877  -0.28675251  0.40070918]	False	[0.82998091 0.63307937 0.54006227]	-0.05031034341594026
Homo_sapiens_tRNA-Val-AAC-2	58	Charged	NaAsO2_poly	3	[ 0.36430833 -0.85525612 -0.25744313]	False	[0.40534007 0.01513467 0.61855357]	-0.24946363858441453
Homo_sapiens_tRNA-Gln-TTG-3	9	34	control_total	3	[0.2548721  0.38769519 0.38077775]	True	[0.07171761 0.00320911 0.04301224]	0.3411150115020267
Homo_sapiens_tRNA-Gln-TTG-3	9	58	control_total	3	[-0.543794    0.04981993 -0.35485405]	False	[5.96836665e-04 9.27305817e-01 1.74147776e-01]	-0.2829427070668473
Homo_sapiens_tRNA-Gln-TTG-3	9	Charged	control_total	3	[-0.19830586 -0.23247567 -0.22588987]	True	[0.36619952 0.33688754 0.48365528]	-0.21889046635021372
Homo_sapiens_tRNA-Gln-TTG-3	34	58	control_total	3	[-0.39957476 -0.36617347 -0.29757475]	True	[4.80251503e-22 7.26577738e-15 3.65989254e-07]	-0.35444099458634054
Homo_sapiens_tRNA-Gln-TTG-3	34	Charged	control_total	3	[-0.02667255 -0.04025008  0.01730728]	False	[0.77401531 0.65601475 0.93138385]	-0.016538446775083843
Homo_sapiens_tRNA-Gln-TTG-3	58	Charged	control_total	3	[0.17824888 0.1368883  0.32416092]	True	[2.26946647e-03 4.14334361e-02 1.55629093e-05]	0.21309936592697087
Homo_sapiens_tRNA-Gln-TTG-3	9	34	heatshock_total	3	[0.26316537 0.24505127 0.38509504]	True	[0.06619971 0.26423189 0.06864865]	0.2977705615635269
Homo_sapiens_tRNA-Gln-TTG-3	9	36	heatshock_total	2	[0.76961191 0.54712973]	True	[0.21032282 0.62695873]	0.6583708197246588
Homo_sapiens_tRNA-Gln-TTG-3	9	58	heatshock_total	3	[-0.08759398 -0.05939854  0.07550688]	False	[0.76036603 0.92497805 0.95037469]	-0.023828545259080323
Homo_sapiens_tRNA-Gln-TTG-3	9	Charged	heatshock_total	3	[-0.35399526 -0.41049669  0.5872202 ]	False	[0.09007575 0.12610396 0.0584566 ]	-0.05909058598172153
Homo_sapiens_tRNA-Gln-TTG-3	34	36	heatshock_total	2	[-3.21446449 -3.23289172]	True	[6.30930056e-206 5.50863170e-109]	-3.223678105830247
Homo_sapiens_tRNA-Gln-TTG-3	34	58	heatshock_total	3	[-0.34417702 -0.41587918 -0.28127664]	True	[1.06414233e-14 2.09579962e-12 1.78118191e-05]	-0.347110944746839
Homo_sapiens_tRNA-Gln-TTG-3	34	Charged	heatshock_total	3	[-0.14129595 -0.02293532  0.09689145]	False	[0.02000678 0.88936388 0.36928317]	-0.022446606606070663
Homo_sapiens_tRNA-Gln-TTG-3	36	58	heatshock_total	2	[ 0.06722752 -0.00724658]	False	[0.71103343 1.        ]	0.029990472260768872
Homo_sapiens_tRNA-Gln-TTG-3	36	Charged	heatshock_total	2	[-0.47985836 -0.76743183]	True	[5.77886248e-05 2.40165406e-05]	-0.6236450948356018
Homo_sapiens_tRNA-Gln-TTG-3	58	Charged	heatshock_total	3	[0.41906436 0.31228518 0.20654097]	True	[2.73111940e-14 6.70877136e-05 2.93167504e-02]	0.3126301666367058
Homo_sapiens_tRNA-Gln-TTG-3	9	34	H2O2_total	3	[0.41594173 0.77158121 0.15388771]	True	[2.93859992e-02 5.98584790e-06 5.29755200e-01]	0.44713688230922005
Homo_sapiens_tRNA-Gln-TTG-3	9	58	H2O2_total	3	[-0.11483533 -0.08760876 -0.2627896 ]	True	[0.78253551 0.82395039 0.36525125]	-0.1550778956217808
Homo_sapiens_tRNA-Gln-TTG-3	9	Charged	H2O2_total	3	[-0.33982899 -0.49934983 -0.19460139]	True	[0.26658948 0.09124335 0.6044021 ]	-0.34459340148549783
Homo_sapiens_tRNA-Gln-TTG-3	34	58	H2O2_total	3	[-0.48875103 -0.36199803 -0.4183719 ]	True	[8.61851744e-17 5.76114853e-10 3.82938416e-14]	-0.42304032036022265
Homo_sapiens_tRNA-Gln-TTG-3	34	Charged	H2O2_total	3	[-0.04044723  0.04586964 -0.1746216 ]	False	[0.75934544 0.71205573 0.02236535]	-0.05639972969838891
Homo_sapiens_tRNA-Gln-TTG-3	58	Charged	H2O2_total	3	[0.35971198 0.34197012 0.44198597]	True	[5.65267728e-06 6.99167777e-06 1.15788837e-10]	0.3812226917312758
Homo_sapiens_tRNA-Gln-TTG-3	9	34	NaAsO2_total	3	[0.29777241 0.319863   0.25374291]	True	[0.04751045 0.07810251 0.25564923]	0.2904594393869305
Homo_sapiens_tRNA-Gln-TTG-3	9	58	NaAsO2_total	3	[-0.45572117 -0.3409177   0.43054928]	False	[0.01278903 0.16637084 0.20916722]	-0.1220298647960834
Homo_sapiens_tRNA-Gln-TTG-3	9	Charged	NaAsO2_total	3	[-0.10554447  0.23390292  0.34452362]	False	[0.75062462 0.43074982 0.26970965]	0.157627358456426
Homo_sapiens_tRNA-Gln-TTG-3	34	58	NaAsO2_total	3	[-0.4986935  -0.34422237 -0.4600757 ]	True	[3.04295510e-29 1.67378077e-09 5.82893777e-15]	-0.43433052366768976
Homo_sapiens_tRNA-Gln-TTG-3	34	Charged	NaAsO2_total	3	[-0.30292487 -0.19473009 -0.17500882]	True	[7.79572249e-09 1.19879328e-02 3.18853274e-02]	-0.2242212595484503
Homo_sapiens_tRNA-Gln-TTG-3	58	Charged	NaAsO2_total	3	[0.28345218 0.45165253 0.21518655]	True	[7.45426945e-07 3.28305425e-10 1.11931326e-02]	0.3167637538307723
Homo_sapiens_tRNA-Gln-TTG-3	9	34	control_poly	3	[1.70913519 0.84659776 1.02040621]	True	[0.0070412  0.25564923 0.13153251]	1.1920463882198684
Homo_sapiens_tRNA-Gln-TTG-3	9	58	control_poly	3	[ 0.05889369 -0.63005039 -1.22239242]	False	[1.         0.57592855 0.30727398]	-0.5978497075108579
Homo_sapiens_tRNA-Gln-TTG-3	9	Charged	control_poly	2	[1.32192809 4.36257008]	True	[0.71814158 0.03208739]	2.8422490871360355
Homo_sapiens_tRNA-Gln-TTG-3	34	58	control_poly	3	[-0.44197557 -0.51213619 -0.86215667]	True	[3.37403888e-02 3.45390197e-02 9.75551925e-05]	-0.6054228081264591
Homo_sapiens_tRNA-Gln-TTG-3	34	Charged	control_poly	3	[-0.77034617  0.82088271  0.26408566]	False	[0.07031071 0.1445626  0.77597498]	0.10487406570020108
Homo_sapiens_tRNA-Gln-TTG-3	58	Charged	control_poly	3	[1.56276925 0.11977223 1.67157814]	True	[1.00281637e-05 9.43670851e-01 8.56219833e-04]	1.118039874689013
Homo_sapiens_tRNA-Gln-TTG-3	9	34	heatshock_poly	3	[ 1.01207283  2.52163657 -0.71504855]	False	[1.53100760e-01 5.67033027e-06 5.74095564e-01]	0.9395536149147645
Homo_sapiens_tRNA-Gln-TTG-3	9	58	heatshock_poly	3	[-0.98272201 -0.14017766  1.05658353]	False	[0.33510798 0.95800308 0.6229739 ]	-0.02210537941668574
Homo_sapiens_tRNA-Gln-TTG-3	34	58	heatshock_poly	3	[-0.99473433 -0.68893503  0.05656199]	False	[5.39337560e-06 2.49678814e-04 9.56704711e-01]	-0.5423691265005618
Homo_sapiens_tRNA-Gln-TTG-3	34	Charged	heatshock_poly	3	[ 0.1419814  -1.03868047 -0.34520892]	False	[0.98946464 0.03214454 0.85543873]	-0.4139693280076259
Homo_sapiens_tRNA-Gln-TTG-3	58	Charged	heatshock_poly	3	[0.27335688 0.64025818 1.16761484]	True	[0.77149252 0.20483392 0.30085129]	0.6937432995742924
Homo_sapiens_tRNA-Gln-TTG-3	9	34	H2O2_poly	3	[0.88516814 0.90478293 0.73454293]	True	[0.21056549 0.13852116 0.42025816]	0.841498001299484
Homo_sapiens_tRNA-Gln-TTG-3	9	58	H2O2_poly	3	[ 0.79944972  1.08895092 -0.21547301]	False	[0.50607803 0.45553698 0.93630038]	0.5576425464951164
Homo_sapiens_tRNA-Gln-TTG-3	9	Charged	H2O2_poly	2	[-1.77760758  1.39854938]	False	[0.64701146 0.36596077]	-0.18952910108663867
Homo_sapiens_tRNA-Gln-TTG-3	34	58	H2O2_poly	3	[-0.18626513  0.11200439  0.30131692]	False	[0.50362038 0.64191039 0.2175584 ]	0.07568538972788741
Homo_sapiens_tRNA-Gln-TTG-3	34	Charged	H2O2_poly	3	[-0.12963528 -0.74129801  0.01158797]	False	[0.92693111 0.03450115 1.        ]	-0.28644844036787415
Homo_sapiens_tRNA-Gln-TTG-3	58	Charged	H2O2_poly	3	[-0.03952836  0.68377175  1.46820026]	False	[1.00000000e+00 4.31864211e-02 4.79212747e-04]	0.7041478821754096
Homo_sapiens_tRNA-Gln-TTG-3	9	34	NaAsO2_poly	3	[-0.25924283 -0.26997349 -0.0247288 ]	True	[0.85926713 0.7407616  1.        ]	-0.18464837147864543
Homo_sapiens_tRNA-Gln-TTG-3	9	58	NaAsO2_poly	3	[-0.6911619  -0.56749796  0.80395891]	False	[0.61828842 0.48121332 0.46504119]	-0.15156698635061736
Homo_sapiens_tRNA-Gln-TTG-3	9	Charged	NaAsO2_poly	3	[-0.26303441  0.46516098 -1.17136842]	False	[1.         0.76183317 0.59663839]	-0.3230806151470315
Homo_sapiens_tRNA-Gln-TTG-3	34	58	NaAsO2_poly	3	[-0.76895266 -0.66928685 -0.34977482]	True	[1.72052669e-06 1.46612035e-05 4.42120722e-02]	-0.596004777619657
Homo_sapiens_tRNA-Gln-TTG-3	34	Charged	NaAsO2_poly	3	[0.4682125  0.31676919 0.53233372]	True	[0.20579294 0.4284053  0.06543512]	0.43910513717998284
Homo_sapiens_tRNA-Gln-TTG-3	58	Charged	NaAsO2_poly	3	[0.32757466 0.49897205 0.48316022]	True	[0.3660484  0.13565467 0.09248605]	0.4365689753428006
Homo_sapiens_tRNA-Ala-CGC-1	25	26	control_total	3	[-1.63440782 -1.49843212 -1.57899453]	True	[1.46372560e-258 2.12772050e-129 2.69209226e-104]	-1.5706114894126666
Homo_sapiens_tRNA-Ala-CGC-1	25	34	control_total	3	[-2.90018476 -3.01609779 -2.53652229]	True	[1.78660520e-141 8.77674503e-093 9.71638682e-059]	-2.8176016131161337
Homo_sapiens_tRNA-Ala-CGC-1	25	37	control_total	3	[-0.33178402 -0.11621954 -0.04041445]	True	[4.66560308e-04 5.14561696e-01 8.87291071e-01]	-0.16280600417315164
Homo_sapiens_tRNA-Ala-CGC-1	25	58	control_total	3	[0.2362019  0.20816687 0.3897854 ]	True	[4.46980282e-10 6.07340393e-05 4.41219539e-12]	0.27805138960561787
Homo_sapiens_tRNA-Ala-CGC-1	25	Charged	control_total	3	[0.23037921 0.08989697 0.19984394]	True	[0.01963068 0.5276371  0.17186985]	0.17337337307286357
Homo_sapiens_tRNA-Ala-CGC-1	26	34	control_total	3	[-0.91438012 -0.86635122 -0.82688489]	True	[1.39562494e-42 2.78414484e-23 3.85612899e-17]	-0.8692054114166502
Homo_sapiens_tRNA-Ala-CGC-1	26	37	control_total	3	[0.26454205 0.06851897 0.20039556]	True	[0.00207223 0.71167107 0.17614753]	0.1778188623061873
Homo_sapiens_tRNA-Ala-CGC-1	26	58	control_total	3	[0.06486842 0.04082044 0.1285945 ]	True	[0.09005171 0.51736092 0.01678713]	0.07809445399763908
Homo_sapiens_tRNA-Ala-CGC-1	26	Charged	control_total	3	[-0.14632173 -0.14674126 -0.01595626]	True	[0.08797033 0.14359357 0.97733136]	-0.1030064157119532
Homo_sapiens_tRNA-Ala-CGC-1	34	37	control_total	3	[0.1623279  0.4625949  0.44764729]	True	[0.47079526 0.05208454 0.10355556]	0.3575233635707362
Homo_sapiens_tRNA-Ala-CGC-1	34	58	control_total	3	[-2.29451659 -2.22941485 -2.39337969]	True	[9.87626122e-291 1.13008406e-174 1.39190623e-153]	-2.3057703765243605
Homo_sapiens_tRNA-Ala-CGC-1	34	Charged	control_total	3	[ 0.11690516 -0.01821264 -0.08642589]	False	[0.57592855 1.         0.79071604]	0.004088873998799897
Homo_sapiens_tRNA-Ala-CGC-1	37	58	control_total	3	[0.0279005  0.1390269  0.01796665]	True	[0.83659274 0.21999855 0.97425494]	0.06163135212896015
Homo_sapiens_tRNA-Ala-CGC-1	37	Charged	control_total	3	[ 0.16545761 -0.29374795 -0.33993671]	False	[0.46203273 0.14843736 0.10408071]	-0.15607568305117478
Homo_sapiens_tRNA-Ala-CGC-1	58	Charged	control_total	3	[-0.07555814 -0.04192586 -0.24503346]	True	[0.34257158 0.7023825  0.00249672]	-0.12083915373866082
Homo_sapiens_tRNA-Ala-CGC-1	25	26	heatshock_total	3	[-1.4864002  -1.4138649  -1.50397544]	True	[1.20921805e-192 8.06011924e-094 1.58414380e-092]	-1.46808017837778
